Artist,Album,Title,Lyrics
Beyoncé,RENAISSANCE,CHURCH GIRL,"Drop it like a thottie, drop it like a thottie"
Beyoncé,RENAISSANCE,CHURCH GIRL,"Now, now, now drop it like a thottie, drop it like a thottie"
Beyoncé,RENAISSANCE,CHURCH GIRL,"Oh-oh-oh, drop it like a thottie, drop it like a thottie"
Beyoncé,RENAISSANCE,CHURCH GIRL,"Good girls actin' bad, church girls don't hurt nobody"
Beyoncé,RENAISSANCE,CHURCH GIRL,I ain't tryna hurt nobody (Mm)
Beyoncé,RENAISSANCE,CHURCH GIRL,Tryna bring the life up in your body (Mm)
Beyoncé,RENAISSANCE,PLASTIC OFF THE SOFA,"Boy, I know you can't help but to be yourself 'round me"
Beyoncé,RENAISSANCE,PLASTIC OFF THE SOFA,"Yourself 'round me, no"
Beyoncé,RENAISSANCE,PLASTIC OFF THE SOFA,"And I know nobody's perfect, so I'll let you be"
Beyoncé,RENAISSANCE,PLASTIC OFF THE SOFA,I'll let you be
Beyoncé,RENAISSANCE,PLASTIC OFF THE SOFA,"It's the way you wear your emotions on both of your sleeves, oh"
Beyoncé,RENAISSANCE,PLASTIC OFF THE SOFA,"To the face you make when I tell you that I have to leave, ooh"
Beyoncé,RENAISSANCE,PLASTIC OFF THE SOFA,"But I like it, baby"
Beyoncé,RENAISSANCE,PLASTIC OFF THE SOFA,"Ooh, I like it, baby"
Beyoncé,RENAISSANCE,PLASTIC OFF THE SOFA,"But I like it, baby, baby"
Beyoncé,RENAISSANCE,PLASTIC OFF THE SOFA,"But I like it, baby"
Beyoncé,RENAISSANCE,PLASTIC OFF THE SOFA,"Oh, we don't need the world's acceptance, they're too hard on me"
Beyoncé,RENAISSANCE,PLASTIC OFF THE SOFA,"They're too hard on you, boy"
Beyoncé,RENAISSANCE,PLASTIC OFF THE SOFA,"I'll always be your secret weapon in your arsenal, your arsenal"
Beyoncé,RENAISSANCE,PLASTIC OFF THE SOFA,"And I know you had it rough growin' up, but that's okay (That's okay, baby)"
Beyoncé,RENAISSANCE,PLASTIC OFF THE SOFA,"I like it rough (That's okay, baby)"
Beyoncé,RENAISSANCE,PLASTIC OFF THE SOFA,Even when you let your feelings get in the way (Let your feelings get in the way)
Beyoncé,RENAISSANCE,PLASTIC OFF THE SOFA,"I still like it, baby"
Beyoncé,RENAISSANCE,PLASTIC OFF THE SOFA,"Ooh, I like it, baby (Like it, baby)"
Beyoncé,RENAISSANCE,PLASTIC OFF THE SOFA,"But I like it, baby (Like it, baby)"
Beyoncé,RENAISSANCE,PLASTIC OFF THE SOFA,"Baby, baby (Like it, baby)"
Beyoncé,RENAISSANCE,PLASTIC OFF THE SOFA,"I still like it, baby"
Beyoncé,RENAISSANCE,PLASTIC OFF THE SOFA,"Baby, baby, baby"
Beyoncé,RENAISSANCE,PLASTIC OFF THE SOFA,"Say, say you won't change"
Beyoncé,RENAISSANCE,PLASTIC OFF THE SOFA,I love the little things that make you you
Beyoncé,RENAISSANCE,PLASTIC OFF THE SOFA,"Ooh, the rest of the world is strange, stay in our lane"
Beyoncé,RENAISSANCE,PLASTIC OFF THE SOFA,Just you and me and our family
Beyoncé,RENAISSANCE,PLASTIC OFF THE SOFA,I think you're so cool
Beyoncé,RENAISSANCE,PLASTIC OFF THE SOFA,(Even though I'm cooler than you)
Beyoncé,RENAISSANCE,PLASTIC OFF THE SOFA,"Boy, I love that you can't help but be yourself around me"
Beyoncé,RENAISSANCE,PLASTIC OFF THE SOFA,Yourself around me
Beyoncé,RENAISSANCE,PLASTIC OFF THE SOFA,"Sugar, well, you trippin', I know we'll make up and make love"
Beyoncé,RENAISSANCE,PLASTIC OFF THE SOFA,So I'll let you be
Beyoncé,RENAISSANCE,PLASTIC OFF THE SOFA,I'll let you be
Beyoncé,RENAISSANCE,PLASTIC OFF THE SOFA,"It's the way you listen when I'm cryin', you let me lean in"
Beyoncé,RENAISSANCE,PLASTIC OFF THE SOFA,It's the way you want one more kiss after you said you were leaving
Beyoncé,RENAISSANCE,PLASTIC OFF THE SOFA,"But I like it, baby (Yes, I like it, baby)"
Beyoncé,RENAISSANCE,PLASTIC OFF THE SOFA,"Babe (Yes, I like it, baby)"
Beyoncé,RENAISSANCE,PLASTIC OFF THE SOFA,"Yes, I like it, baby (Like it, baby)"
Beyoncé,RENAISSANCE,PLASTIC OFF THE SOFA,"Like it (Like it), I like it"
Beyoncé,RENAISSANCE,PLASTIC OFF THE SOFA,"I love it, baby"
Beyoncé,RENAISSANCE,PLASTIC OFF THE SOFA,"I like it, baby"
Beyoncé,RENAISSANCE,PLASTIC OFF THE SOFA,"I like it, I love it, baby"
Beyoncé,RENAISSANCE,PLASTIC OFF THE SOFA,"I like it, baby, yeah, I like it, oh, like it"
Beyoncé,RENAISSANCE,PLASTIC OFF THE SOFA,"I like it, yeah"
Beyoncé,RENAISSANCE,PLASTIC OFF THE SOFA,"I like, I like it, baby"
Beyoncé,RENAISSANCE,PLASTIC OFF THE SOFA,"I like it, baby"
Beyoncé,RENAISSANCE,PLASTIC OFF THE SOFA,"I like it, baby"
Beyoncé,RENAISSANCE,PLASTIC OFF THE SOFA,"Baby, come on over"
Beyoncé,RENAISSANCE,PLASTIC OFF THE SOFA,"Ooh, I like it, baby"
Beyoncé,RENAISSANCE,PLASTIC OFF THE SOFA,"Who loves you, baby? Baby"
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,"Baby, come over (Ooh, yeah)"
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,"Baby, come over (Ooh)"
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,"Baby, come over (Baby, come over)"
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,Come be alone with me tonight
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,All these emotions (All these emotions)
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,"It's washin' over me tonight, ah"
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,"Right here, right now"
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,"Iced up, bite down"
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,"Baby, lock in right now"
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,"I want it right here, right now"
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,Cuddled up on the couch
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,"Motorboat, baby, spin around"
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,Slow-mo comin' out my blouse
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,"I want it right here, right now"
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,There's nothin' that I want as much as I want you
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,"A psychic hit me, told me we got shit to do"
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,We ain't got time like we used to
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,But we still shine like we used to
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,And we still grind like we used to
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,And we cut ties when we need to
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,"But I need more you on me and me on you, oh"
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,I can be the one that takes you there
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,"And I need more nudity and ecstasy, oh"
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,"On this magic ride, woo, yeah, yeah, yeah (Oh, oh)"
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,"Baby, you can hit this, don't be scared"
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,"Baby, you can hit this, don't be scared (Yeah, yeah)"
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,It's only gonna get you high
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,"Baby, come over"
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,Come be alone with me tonight
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,All these emotions
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,"It's washin' over me tonight, oh"
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,"Right here (Right here), right now (Right now)"
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,"Iced up (Iced up), bite down (Bite down)"
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,"Baby, lock in (Lock in) right now (Right now)"
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,"I want it right here (Right here), right now (Right now)"
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,Cuddled up (Cuddled up) on the couch (On the couch)
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,"Motorboat (Motorboat), baby, swerve around (Swerve around)"
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,Slow-mo (Slow-mo) comin' out my blouse (Out my blouse)
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,"I want it right here (Right here), right now (Right now)"
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,"Baby, come over"
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,I can be the one that take you there
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,I can be the one that takes you there (Ooh-oh)
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,"On this magic ride, woo"
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,"Baby, come over (Yeah, yeah, yeah)"
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,"Baby, you can hit this, don't be scared"
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,"Baby, you can hit this, don't be scared (Ooh-oh)"
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,It's only gonna get you high
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,"Baby, come over"
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,Come and move me through the night
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,Bring all those emotions (Ooh)
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,And show me how you feel inside
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,"Baby, come over (Baby, come over)"
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,Come be alone with me tonight
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,All these emotions (All these emotions)
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,"It's washin' over me tonight, uh"
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,"Yeah, your hands"
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,Your hands so strong when they grippin' on me
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,"Yeah, so dance"
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,"All night long to the throb, baby, feel the beat"
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,"Yeah, don't you leave"
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,"Yeah, me"
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,Don't you leave
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,So use me (Use me)
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,Pursue me (Pursue me)
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,Kiss me where you bruise me (Bruise me)
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,"Ooh-wee, ooh-wee"
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,"Taste me (Taste me), that fleshy part"
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,"I scream so loud, I curse the stars"
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,You don't need no excuse
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,To touch somebody (Touch me)
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,To love somebody (Love me)
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,To trust somebody (Will you trust me?)
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,"Uh, go ahead and hug somebody"
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,'Cause I can see the light in you
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,Everybody want somebody (I want you)
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,Everybody got somebody (I got you)
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,So come over and want my body 'cause (You are)
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,"Uh, uh, you are (You are)"
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,The love of my life (The love of my life)
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,"Yeah, yeah, yeah, yeah (My life)"
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,"You're my life, baby, you're the love of my life (You are)"
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,"Oh, baby, keep me warm"
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,"Ooh, he bring me back to life (You are)"
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,"Ooh, you make me lose my pride"
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,"Ooh, that lovin' keep me high (The love of my life)"
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,"That's why I love you, baby (Uh, woo, woo)"
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,"That's why I trust you, baby (Trust you, baby)"
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,"If you got somebody, love somebody"
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,"Love somebody, baby"
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,You're the love of my life
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,You're the love of my life
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,Your love keeps me high
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,Your love gives me life
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,"Your love, your love"
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,"Good lord, baby, don't you ever switch it up"
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,Talk to me nice (Nice)
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,You're the love of my life
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,Of my life
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,You're the love of my life
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,"Baby, you're the love of my life"
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,You're the love of my life
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,"Baby, love me, love me, love me"
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,"And, baby, let me love you back"
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,"Touch me, touch me, please me"
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,"Kiss me, boy"
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,You're the only love of my life
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,You are
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,"Yeah, you are, yeah"
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,You are
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,(The love of my life)
Beyoncé,RENAISSANCE,VIRGO'S GROOVE,(My life)
Beyoncé,RENAISSANCE,MOVE (Ft. Grace Jones & Tems),Move out the way
Beyoncé,RENAISSANCE,MOVE (Ft. Grace Jones & Tems),I'm with my girls and we all need space (Woo)
Beyoncé,RENAISSANCE,MOVE (Ft. Grace Jones & Tems),"When the queen come through, part like the Red Sea"
Beyoncé,RENAISSANCE,MOVE (Ft. Grace Jones & Tems),Move out the way
Beyoncé,RENAISSANCE,MOVE (Ft. Grace Jones & Tems),How many times (How many times) I'ma say it?
Beyoncé,RENAISSANCE,MOVE (Ft. Grace Jones & Tems),It's a home run when the team touch base
Beyoncé,RENAISSANCE,MOVE (Ft. Grace Jones & Tems),"Brukup, it's Brukup, it's Brukup (Brukup)"
Beyoncé,RENAISSANCE,MOVE (Ft. Grace Jones & Tems),Humble like we pon' the come up (Hm)
Beyoncé,RENAISSANCE,MOVE (Ft. Grace Jones & Tems),Don't make it turn into trouble
Beyoncé,RENAISSANCE,MOVE (Ft. Grace Jones & Tems),'Cause we comin' straight out the jungle (Grace)
Beyoncé,RENAISSANCE,MOVE (Ft. Grace Jones & Tems),"Brukup, it's Brukup, it's Brukup (Grace Jones)"
Beyoncé,RENAISSANCE,MOVE (Ft. Grace Jones & Tems),Humble like we pon' the come up (Grace Jones)
Beyoncé,RENAISSANCE,MOVE (Ft. Grace Jones & Tems),Don't make it turn into troublе
Beyoncé,RENAISSANCE,MOVE (Ft. Grace Jones & Tems),'Cause we comin' straight out the junglе
Beyoncé,RENAISSANCE,MOVE (Ft. Grace Jones & Tems),"Move, move, move, move"
Beyoncé,RENAISSANCE,MOVE (Ft. Grace Jones & Tems),"Yeah, you gotta move, move"
Beyoncé,RENAISSANCE,MOVE (Ft. Grace Jones & Tems),Anything you do
Beyoncé,RENAISSANCE,MOVE (Ft. Grace Jones & Tems),Will be held against you
Beyoncé,RENAISSANCE,MOVE (Ft. Grace Jones & Tems),"You have to move, move, move, move"
Beyoncé,RENAISSANCE,MOVE (Ft. Grace Jones & Tems),"Skrrt off, make room"
Beyoncé,RENAISSANCE,MOVE (Ft. Grace Jones & Tems),Stampede comin' through
Beyoncé,RENAISSANCE,MOVE (Ft. Grace Jones & Tems),"Big boss on the move, yeah"
Beyoncé,RENAISSANCE,MOVE (Ft. Grace Jones & Tems),"(Oh, oh, oh, oh) Bounce it"
Beyoncé,RENAISSANCE,MOVE (Ft. Grace Jones & Tems),Everybody around me (Yeah)
Beyoncé,RENAISSANCE,MOVE (Ft. Grace Jones & Tems),"(Oh, oh, oh, oh) Bounce it (Bounce it)"
Beyoncé,RENAISSANCE,MOVE (Ft. Grace Jones & Tems),Pick it up like you found it (Found it)
Beyoncé,RENAISSANCE,MOVE (Ft. Grace Jones & Tems),Me and my girlfriends came out to play (Play)
Beyoncé,RENAISSANCE,MOVE (Ft. Grace Jones & Tems),"Fireworks and champagne, Chantilly Lace"
Beyoncé,RENAISSANCE,MOVE (Ft. Grace Jones & Tems),"Broken glass in the disco, sex on the brain (Ah)"
Beyoncé,RENAISSANCE,MOVE (Ft. Grace Jones & Tems),"Watch my reflection, **** out my face"
Beyoncé,RENAISSANCE,MOVE (Ft. Grace Jones & Tems),Move out the way
Beyoncé,RENAISSANCE,MOVE (Ft. Grace Jones & Tems),I'm with my girls and we all need space (Mm)
Beyoncé,RENAISSANCE,MOVE (Ft. Grace Jones & Tems),"When the queen come through, part like the Red Sea"
Beyoncé,RENAISSANCE,MOVE (Ft. Grace Jones & Tems),Move out the way
Beyoncé,RENAISSANCE,MOVE (Ft. Grace Jones & Tems),How many times (How many times) I'ma say it?
Beyoncé,RENAISSANCE,MOVE (Ft. Grace Jones & Tems),It's a home run when the team touch base
Beyoncé,RENAISSANCE,MOVE (Ft. Grace Jones & Tems),Who this girl in the back of the room?
Beyoncé,RENAISSANCE,MOVE (Ft. Grace Jones & Tems),Who this girl in the back of the room?
Beyoncé,RENAISSANCE,MOVE (Ft. Grace Jones & Tems),Who this girl in the back of the room?
Beyoncé,RENAISSANCE,MOVE (Ft. Grace Jones & Tems),"It's the groove, it's the Yoncé groove"
Beyoncé,RENAISSANCE,MOVE (Ft. Grace Jones & Tems),Who this girl in the back of the room?
Beyoncé,RENAISSANCE,MOVE (Ft. Grace Jones & Tems),Who this girl in the back of the room?
Beyoncé,RENAISSANCE,MOVE (Ft. Grace Jones & Tems),"It's the groove, it's the Yoncé groove"
Beyoncé,RENAISSANCE,MOVE (Ft. Grace Jones & Tems),It's a party in the hotel room
Beyoncé,RENAISSANCE,MOVE (Ft. Grace Jones & Tems),"Find me, I don't need to call him"
Beyoncé,RENAISSANCE,MOVE (Ft. Grace Jones & Tems),"I don't need no phone, yeah"
Beyoncé,RENAISSANCE,MOVE (Ft. Grace Jones & Tems),"I don't need to fall, yeah"
Beyoncé,RENAISSANCE,MOVE (Ft. Grace Jones & Tems),"You know me, I'm vibin'"
Beyoncé,RENAISSANCE,MOVE (Ft. Grace Jones & Tems),"You and me's a vibe, yeah"
Beyoncé,RENAISSANCE,MOVE (Ft. Grace Jones & Tems),"Always catchin' vibe, eh"
Beyoncé,RENAISSANCE,MOVE (Ft. Grace Jones & Tems),Give me a little fire
Beyoncé,RENAISSANCE,MOVE (Ft. Grace Jones & Tems),"Give me a little flame, yeah"
Beyoncé,RENAISSANCE,MOVE (Ft. Grace Jones & Tems),Give me a relight and wine
Beyoncé,RENAISSANCE,MOVE (Ft. Grace Jones & Tems),I don't want to contemplate
Beyoncé,RENAISSANCE,MOVE (Ft. Grace Jones & Tems),Give me a little fire
Beyoncé,RENAISSANCE,MOVE (Ft. Grace Jones & Tems),Give me a relight and wine
Beyoncé,RENAISSANCE,MOVE (Ft. Grace Jones & Tems),I want to make you shine (Queen come through)
Beyoncé,RENAISSANCE,MOVE (Ft. Grace Jones & Tems),"This is how I move, this is how I move"
Beyoncé,RENAISSANCE,MOVE (Ft. Grace Jones & Tems),"This is why I live, sweet moments like this"
Beyoncé,RENAISSANCE,MOVE (Ft. Grace Jones & Tems),"This is how we groove, this is how we kiss"
Beyoncé,RENAISSANCE,MOVE (Ft. Grace Jones & Tems),"(Queen come through, queen come through)"
Beyoncé,RENAISSANCE,MOVE (Ft. Grace Jones & Tems),"This is how I move, this is how I move"
Beyoncé,RENAISSANCE,MOVE (Ft. Grace Jones & Tems),"This is how we live, sweet moments like this"
Beyoncé,RENAISSANCE,MOVE (Ft. Grace Jones & Tems),"This is how we groove, this is how we kiss (Wow)"
Beyoncé,RENAISSANCE,MOVE (Ft. Grace Jones & Tems),"Brukup, it's Brukup, it's Brukup"
Beyoncé,RENAISSANCE,MOVE (Ft. Grace Jones & Tems),Humble like we pon' the come up
Beyoncé,RENAISSANCE,MOVE (Ft. Grace Jones & Tems),Don't make it turn into trouble
Beyoncé,RENAISSANCE,MOVE (Ft. Grace Jones & Tems),'Cause we comin' straight out the jungle
Beyoncé,RENAISSANCE,MOVE (Ft. Grace Jones & Tems),"Brukup, it's Brukup, it's Brukup"
Beyoncé,RENAISSANCE,MOVE (Ft. Grace Jones & Tems),"We come through, we slangin' them bundles"
Beyoncé,RENAISSANCE,MOVE (Ft. Grace Jones & Tems),Don't make it turn into trouble
Beyoncé,RENAISSANCE,MOVE (Ft. Grace Jones & Tems),'Cause we comin' straight out the jungle
Beyoncé,RENAISSANCE,HEATED,"(Got a lot of bands, got a lot of Hermès on me)"
Beyoncé,RENAISSANCE,HEATED,"Got a lot of bands, got a lot of Ivy on me"
Beyoncé,RENAISSANCE,HEATED,I gotta fan myself off (Fan me off)
Beyoncé,RENAISSANCE,HEATED,I gotta fan myself off (Fan me off)
Beyoncé,RENAISSANCE,HEATED,"I gotta cool down, heated (Fan me off like hot, hot, hot)"
Beyoncé,RENAISSANCE,HEATED,"(Like Coco Chanel, put me up in jail)"
Beyoncé,RENAISSANCE,HEATED,"I gotta cool it down, heated (Cool it down, hot, hot, hot)"
Beyoncé,RENAISSANCE,HEATED,"Yeah, yeah (Like stolen Chanel, put me up in jail)"
Beyoncé,RENAISSANCE,HEATED,"(Tip, tip, tip)"
Beyoncé,RENAISSANCE,HEATED,"It's been a lot of years, really think you gettin' one past me? (Tip, tip, tip)"
Beyoncé,RENAISSANCE,HEATED,I gotta fan myself off
Beyoncé,RENAISSANCE,HEATED,I gotta fan myself off
Beyoncé,RENAISSANCE,HEATED,"I gotta cool it down, heated (Oh)"
Beyoncé,RENAISSANCE,HEATED,You got me heated
Beyoncé,RENAISSANCE,HEATED,"Heated, oh"
Beyoncé,RENAISSANCE,HEATED,"Never met a girl with a mind like this, no, no"
Beyoncé,RENAISSANCE,HEATED,"To give you space and timе like this, my love"
Beyoncé,RENAISSANCE,HEATED,"Nevеr met a girl so fine like this, no, no, no, no, no"
Beyoncé,RENAISSANCE,HEATED,"With a waist that wine like this, my love"
Beyoncé,RENAISSANCE,HEATED,Only a real one could tame me
Beyoncé,RENAISSANCE,HEATED,Only the radio could play me (Uh)
Beyoncé,RENAISSANCE,HEATED,"Oh, now you wish I was complacent (Uh)"
Beyoncé,RENAISSANCE,HEATED,"Boy, you musta mixed up our faces (Uncle, Uncle Jonny)"
Beyoncé,RENAISSANCE,HEATED,"Oh, now you wanna have conversations (Uncle Jonny)"
Beyoncé,RENAISSANCE,HEATED,"See, now you're testin' my patience (Uncle Jonny made my dress)"
Beyoncé,RENAISSANCE,HEATED,"Yeah, yeah (Fan me off)"
Beyoncé,RENAISSANCE,HEATED,"Got a lot of bands, got a lot of Chanel on me"
Beyoncé,RENAISSANCE,HEATED,I gotta fan myself off (Fan me off)
Beyoncé,RENAISSANCE,HEATED,I gotta fan myself off (Fan me off)
Beyoncé,RENAISSANCE,HEATED,"I gotta cool down, heated (Fan me off like hot, hot, hot)"
Beyoncé,RENAISSANCE,HEATED,"(Like stolen Chanel, put me up in jail)"
Beyoncé,RENAISSANCE,HEATED,"I gotta cool it down, heated (Tip, tip, tip, tippin' on)"
Beyoncé,RENAISSANCE,HEATED,"(Tip, tip, tip, tippin' on)"
Beyoncé,RENAISSANCE,HEATED,"Got a lot of style, got a lot of Tiffany on me"
Beyoncé,RENAISSANCE,HEATED,"I gotta fan myself off (Tiffany, Tiffany, Tiffany, Tiffany, Tiffany)"
Beyoncé,RENAISSANCE,HEATED,I gotta fan myself off
Beyoncé,RENAISSANCE,HEATED,"I gotta cool it down, heated (I'm hot, hot, hot)"
Beyoncé,RENAISSANCE,HEATED,"You got me heated (Fan me off like hot, hot, hot)"
Beyoncé,RENAISSANCE,HEATED,"Heated, oh (Like stolen Chanel, put me up in jail)"
Beyoncé,RENAISSANCE,HEATED,"Whole lotta reservations, whole lotta"
Beyoncé,RENAISSANCE,HEATED,"Whole lotta textin' with no conversations (Whole lotta, lotta, lotta)"
Beyoncé,RENAISSANCE,HEATED,Whole lotta playin' victim and a villain at the same time
Beyoncé,RENAISSANCE,HEATED,"Whole lotta, huh, money, not a lot of patience"
Beyoncé,RENAISSANCE,HEATED,Whole lotta niggas been waitin'
Beyoncé,RENAISSANCE,HEATED,"They want some time on it, now I wanna flaunt it"
Beyoncé,RENAISSANCE,HEATED,"Panty and a bra, we can get involved, boy (Wake up pretty)"
Beyoncé,RENAISSANCE,HEATED,"If you keep playin' with my heart, boy"
Beyoncé,RENAISSANCE,HEATED,"I'm just as petty as you are (Petty, petty, petty, petty, petty, petty)"
Beyoncé,RENAISSANCE,HEATED,"Uh, only a real man can tame me"
Beyoncé,RENAISSANCE,HEATED,Only the radio could play me
Beyoncé,RENAISSANCE,HEATED,"Only my baby (Oh, yeah)"
Beyoncé,RENAISSANCE,HEATED,"Got a lot of bands, got a lot of Chanel on me"
Beyoncé,RENAISSANCE,HEATED,I gotta fan myself off (Fan me off)
Beyoncé,RENAISSANCE,HEATED,I gotta fan myself off (Fan me off)
Beyoncé,RENAISSANCE,HEATED,"I gotta cool down, heated (Fan me off like hot, hot, hot)"
Beyoncé,RENAISSANCE,HEATED,"(Like Coco Chanel, put me up in jail)"
Beyoncé,RENAISSANCE,HEATED,"I gotta cool it down, heated"
Beyoncé,RENAISSANCE,HEATED,Heated
Beyoncé,RENAISSANCE,HEATED,"Never met a girl with a mind like this, no, no"
Beyoncé,RENAISSANCE,HEATED,"To give you the space at a time like this, my love (Oh)"
Beyoncé,RENAISSANCE,HEATED,"Never met a girl so fine like this, no, no, no, no, no (Fan me off, I'm hot, hot, hot)"
Beyoncé,RENAISSANCE,HEATED,"With a waist that wine like this (Coco Chanel, put me up jail)"
Beyoncé,RENAISSANCE,HEATED,"Tip, tip, tip on hardwood floors"
Beyoncé,RENAISSANCE,HEATED,"Ten, ten, ten across the board (With a waist that wine like this)"
Beyoncé,RENAISSANCE,HEATED,"Give me face, face, face, face, yah"
Beyoncé,RENAISSANCE,HEATED,"Your face card never declines, my God (Ooh)"
Beyoncé,RENAISSANCE,HEATED,"Eat it, eat it, eat it, eat it, eat it"
