song_number,song_name,line_num,line,speaker
21,What Comes Next?,3,Insane,King George
21,What Comes Next?,4,"You cheat with the French, now I'm fighting with France and with Spain",King George
21,What Comes Next?,5,I'm so blue,King George
21,What Comes Next?,6,I thought that we'd made an arrangement,King George
21,What Comes Next?,7,When you went away,King George
21,What Comes Next?,8,You were mine to subdue,King George
21,What Comes Next?,9,"Well, even despite our estrangement, I've got",King George
21,What Comes Next?,10,A small query for you:,King George
21,What Comes Next?,11,What comes next?,King George
21,What Comes Next?,12,You've been freed,King George
21,What Comes Next?,13,Do you know how hard it is to lead?,King George
21,What Comes Next?,14,You're on your own,King George
21,What Comes Next?,15,Awesome. Wow,King George
21,What Comes Next?,16,Do you have a clue what happens now?,King George
21,What Comes Next?,17,Oceans rise,King George
21,What Comes Next?,18,Empires fall,King George
21,What Comes Next?,19,It's much harder when it's all your call,King George
21,What Comes Next?,20,"All alone, across the sea",King George
21,What Comes Next?,21,When your people say they hate you,King George
